notes,Year,Year Code,age_label,age,sex,Sex Code,deaths,population,crude_rate,qx
NA,2006,2006,83 years,83,Female,F,40601,643892,6305.6,0.0630556055984544
NA,2006,2006,83 years,83,Male,M,34416,392892,8759.7,0.08759659142970587
NA,2006,2006,84 years,84,Female,F,43168,602492,7164.9,0.07164908413721675
NA,2006,2006,84 years,84,Male,M,34384,351889,9771.3,0.09771263097169847
NA,2007,2007,< 1 year,0,Female,F,12845,2027181,633.6,0.0063363853548351135
NA,2007,2007,< 1 year,0,Male,M,16293,2120816,768.2,0.00768242035141191
NA,2007,2007,1 year,1,Female,F,884,1958096,45.1,4.514589683039034e-4
NA,2007,2007,1 year,1,Male,M,1056,2044119,51.7,5.166039746218298e-4
NA,2007,2007,2 years,2,Female,F,513,1942309,26.4,2.641186340587414e-4
NA,2007,2007,2 years,2,Male,M,665,2031170,32.7,3.273975098096171e-4
NA,2007,2007,3 years,3,Female,F,381,1958867,19.5,1.9450018811894835e-4
NA,2007,2007,3 years,3,Male,M,501,2045144,24.5,2.4497052530286377e-4
NA,2007,2007,4 years,4,Female,F,291,1953816,14.9,1.4893930646488716e-4
NA,2007,2007,4 years,4,Male,M,412,2044444,20.2,2.0152178293951804e-4
NA,2007,2007,5 years,5,Female,F,250,1955007,12.8,1.2787677998083894e-4
NA,2007,2007,5 years,5,Male,M,345,2038482,16.9,1.692435841964756e-4
NA,2007,2007,6 years,6,Female,F,256,1981981,12.9,1.291637003583788e-4
NA,2007,2007,6 years,6,Male,M,314,2064421,15.2,1.5210075851776358e-4
NA,2007,2007,7 years,7,Female,F,231,1913487,12.1,1.2072201169906041e-4
NA,2007,2007,7 years,7,Male,M,297,2001256,14.8,1.4840680052926762e-4
NA,2007,2007,8 years,8,Female,F,230,1887870,12.2,1.2183042264562708e-4
NA,2007,2007,8 years,8,Male,M,281,1975219,14.2,1.4226270605942936e-4
NA,2007,2007,9 years,9,Female,F,225,1902338,11.8,1.1827551150216208e-4
NA,2007,2007,9 years,9,Male,M,282,1994550,14.1,1.4138527487403174e-4
NA,2007,2007,10 years,10,Female,F,244,1992946,12.2,1.2243181701862468e-4
NA,2007,2007,10 years,10,Male,M,307,2082772,14.7,1.473997153793118e-4
NA,2007,2007,11 years,11,Female,F,212,2005151,10.6,1.0572769831299488e-4
NA,2007,2007,11 years,11,Male,M,323,2101341,15.4,1.5371136812159474e-4
NA,2007,2007,12 years,12,Female,F,243,2044995,11.9,1.188266963977907e-4
NA,2007,2007,12 years,12,Male,M,347,2147007,16.2,1.6162033938408213e-4
NA,2007,2007,13 years,13,Female,F,319,2052707,15.5,1.5540454628936327e-4
NA,2007,2007,13 years,13,Male,M,462,2154619,21.4,2.144230604111446e-4
NA,2007,2007,14 years,14,Female,F,352,2074283,17,1.6969719175252365e-4
NA,2007,2007,14 years,14,Male,M,627,2185221,28.7,2.8692750069672586e-4
NA,2007,2007,15 years,15,Female,F,469,2127798,22,2.204156597571762e-4
NA,2007,2007,15 years,15,Male,M,903,2236697,40.4,4.0372030722087075e-4
NA,2007,2007,16 years,16,Female,F,672,2165619,31,3.1030389001943554e-4
NA,2007,2007,16 years,16,Male,M,1337,2286631,58.5,5.847029975540435e-4
NA,2007,2007,17 years,17,Female,F,746,2191076,34,3.404719872793093e-4
NA,2007,2007,17 years,17,Male,M,1847,2329969,79.3,7.927144095050191e-4
NA,2007,2007,18 years,18,Female,F,928,2135140,43.5,4.3463192109182536e-4
NA,2007,2007,18 years,18,Male,M,2576,2259498,114,0.0011400762470247816
NA,2007,2007,19 years,19,Female,F,926,2111693,43.9,4.3851071154755924e-4
NA,2007,2007,19 years,19,Male,M,2895,2223695,130.2,0.001301887174275249
NA,2007,2007,20 years,20,Female,F,904,2067209,43.7,4.373045976483268e-4
NA,2007,2007,20 years,20,Male,M,2865,2175195,131.7,0.001317123292394475
NA,2007,2007,21 years,21,Female,F,1004,2072600,48.4,4.844157097365628e-4
NA,2007,2007,21 years,21,Male,M,3183,2184771,145.7,0.0014569032635456988
NA,2007,2007,22 years,22,Female,F,974,2060669,47.3,4.7266203354347545e-4
NA,2007,2007,22 years,22,Male,M,3335,2175374,153.3,0.001533069715828175
NA,2007,2007,23 years,23,Female,F,1004,2018612,49.7,4.97371461182238e-4
NA,2007,2007,23 years,23,Male,M,3109,2125328,146.3,0.0014628330309486347
NA,2007,2007,24 years,24,Female,F,1039,2051073,50.7,5.065641252164112e-4
NA,2007,2007,24 years,24,Male,M,3266,2147168,152.1,0.0015210733393940298
NA,2007,2007,25 years,25,Female,F,1055,2094993,50.4,5.035816348789709e-4
NA,2007,2007,25 years,25,Male,M,3074,2150579,142.9,0.0014293825058275004
NA,2007,2007,26 years,26,Female,F,1171,2111654,55.5,5.545416057744308e-4
NA,2007,2007,26 years,26,Male,M,3062,2111196,145,0.001450362732782745
NA,2007,2007,27 years,27,Female,F,1145,2118406,54.1,5.40500734986589e-4
NA,2007,2007,27 years,27,Male,M,3081,2105989,146.3,0.001462970604309899
NA,2007,2007,28 years,28,Female,F,1190,1992509,59.7,5.972369509999704e-4
NA,2007,2007,28 years,28,Male,M,2970,2007290,148,0.0014796068330933747
NA,2007,2007,29 years,29,Female,F,1263,1911697,66.1,6.606695517124314e-4
NA,2007,2007,29 years,29,Male,M,2920,1938385,150.6,0.0015064086855810378
NA,2007,2007,30 years,30,Female,F,1222,1929353,63.3,6.333729493773301e-4
NA,2007,2007,30 years,30,Male,M,2895,1965174,147.3,0.001473151995701144
NA,2007,2007,31 years,31,Female,F,1282,1855504,69.1,6.909174003397459e-4
NA,2007,2007,31 years,31,Male,M,2820,1869108,150.9,0.0015087410679318692
NA,2007,2007,32 years,32,Female,F,1410,1944828,72.5,7.249998457447137e-4
NA,2007,2007,32 years,32,Male,M,2853,1954635,146,0.0014596075482123261
NA,2007,2007,33 years,33,Female,F,1411,1890567,74.6,7.463369454772034e-4
NA,2007,2007,33 years,33,Male,M,2928,1890360,154.9,0.0015489113184790199
NA,2007,2007,34 years,34,Female,F,1631,1939082,84.1,8.411196638409309e-4
NA,2007,2007,34 years,34,Male,M,3189,1932154,165,0.0016504895572506126
NA,2007,2007,35 years,35,Female,F,1889,2040888,92.6,9.255774937184207e-4
NA,2007,2007,35 years,35,Male,M,3420,2042845,167.4,0.0016741358252828776
NA,2007,2007,36 years,36,Female,F,2059,2160312,95.3,9.531030702972533e-4
NA,2007,2007,36 years,36,Male,M,3778,2142266,176.4,0.0017635531722017715
NA,2007,2007,37 years,37,Female,F,2189,2184832,100.2,0.0010019076981662664
NA,2007,2007,37 years,37,Male,M,4066,2185701,186,0.001860272745448714
NA,2007,2007,38 years,38,Female,F,2417,2074052,116.5,0.0011653516883858264
NA,2007,2007,38 years,38,Male,M,4181,2062939,202.7,0.0020267201308424533
NA,2007,2007,39 years,39,Female,F,2572,2042755,125.9,0.00125908393321764
NA,2007,2007,39 years,39,Male,M,4310,2027301,212.6,0.0021259793193018697
NA,2007,2007,40 years,40,Female,F,2900,2050266,141.4,0.0014144506127497603
NA,2007,2007,40 years,40,Male,M,4707,2021075,232.9,0.0023289585987655084
NA,2007,2007,41 years,41,Female,F,3149,2111306,149.1,0.0014914938905113708
NA,2007,2007,41 years,41,Male,M,5326,2090954,254.7,0.002547162682679772
NA,2007,2007,42 years,42,Female,F,3540,2251520,157.2,0.0015722711768050028
NA,2007,2007,42 years,42,Male,M,6006,2233912,268.9,0.00268855711415669
NA,2007,2007,43 years,43,Female,F,4159,2301759,180.7,0.0018068789999300535
NA,2007,2007,43 years,43,Male,M,6773,2258746,299.9,0.0029985664612134344
NA,2007,2007,44 years,44,Female,F,4627,2284312,202.6,0.0020255551781017656
NA,2007,2007,44 years,44,Male,M,7538,2228489,338.3,0.003382561008827057
NA,2007,2007,45 years,45,Female,F,4926,2286767,215.4,0.0021541328871721517
NA,2007,2007,45 years,45,Male,M,8145,2233025,364.8,0.0036475185006885277
NA,2007,2007,46 years,46,Female,F,5502,2325773,236.6,0.002365665092853
NA,2007,2007,46 years,46,Male,M,8975,2266159,396,0.00396044584691542
NA,2007,2007,47 years,47,Female,F,6149,2367220,259.8,0.00259756169684271
NA,2007,2007,47 years,47,Male,M,9494,2326976,408,0.004079973321598504
NA,2007,2007,48 years,48,Female,F,6521,2277094,286.4,0.0028637377288772445
NA,2007,2007,48 years,48,Male,M,10187,2210559,460.8,0.004608336624356102
NA,2007,2007,49 years,49,Female,F,6736,2285359,294.7,0.0029474581455254953
NA,2007,2007,49 years,49,Male,M,11103,2220829,499.9,0.004999484426761358
NA,2007,2007,50 years,50,Female,F,7425,2256393,329.1,0.0032906501659950194
NA,2007,2007,50 years,50,Male,M,11935,2170086,550,0.005499782036287963
NA,2007,2007,51 years,51,Female,F,7871,2189912,359.4,0.0035942083517511206
NA,2007,2007,51 years,51,Male,M,12752,2105021,605.8,0.006057896809580522
NA,2007,2007,52 years,52,Female,F,8025,2185395,367.2,0.003672105042795467
NA,2007,2007,52 years,52,Male,M,13327,2107225,632.4,0.0063244314204700496
NA,2007,2007,53 years,53,Female,F,8282,2110678,392.4,0.003923857641952017
NA,2007,2007,53 years,53,Male,M,14169,2014300,703.4,0.007034205431167155
NA,2007,2007,54 years,54,Female,F,8793,2053371,428.2,0.004282226640972333
NA,2007,2007,54 years,54,Male,M,14369,1947797,737.7,0.007377052126068579
NA,2007,2007,55 years,55,Female,F,9030,1970420,458.3,0.004582779305934775
NA,2007,2007,55 years,55,Male,M,15224,1859281,818.8,0.008188111425868387
NA,2007,2007,56 years,56,Female,F,9446,1936853,487.7,0.004876983436533387
NA,2007,2007,56 years,56,Male,M,15509,1824531,850,0.008500266643866286
NA,2007,2007,57 years,57,Female,F,10007,1920539,521.1,0.00521051642273341
NA,2007,2007,57 years,57,Male,M,16272,1814344,896.9,0.008968530774759361
NA,2007,2007,58 years,58,Female,F,10676,1852510,576.3,0.005762991832702657
NA,2007,2007,58 years,58,Male,M,16828,1736443,969.1,0.009691075376502425
NA,2007,2007,59 years,59,Female,F,11709,1829151,640.1,0.006401330453308666
NA,2007,2007,59 years,59,Male,M,17757,1710700,1038,0.01037996141930204
NA,2007,2007,60 years,60,Female,F,12785,1893411,675.2,0.006752363855496772
NA,2007,2007,60 years,60,Male,M,19256,1766043,1090.3,0.010903471772771105
NA,2007,2007,61 years,61,Female,F,10996,1441286,762.9,0.0076292977243933545
NA,2007,2007,61 years,61,Male,M,16407,1334516,1229.4,0.012294344916059454
NA,2007,2007,62 years,62,Female,F,11759,1435809,819,0.008189807975851941
NA,2007,2007,62 years,62,Male,M,17045,1322109,1289.2,0.012892280439812451
NA,2007,2007,63 years,63,Female,F,12827,1417309,905,0.009050249451601591
NA,2007,2007,63 years,63,Male,M,18821,1294016,1454.5,0.01454464241554973
NA,2007,2007,64 years,64,Female,F,14257,1451383,982.3,0.009823044640870122
NA,2007,2007,64 years,64,Male,M,20499,1317780,1555.6,0.015555707325957293
NA,2007,2007,65 years,65,Female,F,14160,1290637,1097.1,0.010971326562000004
NA,2007,2007,65 years,65,Male,M,19641,1155119,1700.3,0.01700344293531662
NA,2007,2007,66 years,66,Female,F,14065,1195702,1176.3,0.011762964350649241
NA,2007,2007,66 years,66,Male,M,19431,1061969,1829.7,0.018297144266923047
NA,2007,2007,67 years,67,Female,F,14638,1162703,1259,0.012589629509857633
NA,2007,2007,67 years,67,Male,M,19643,1028624,1909.6,0.01909638507365179
NA,2007,2007,68 years,68,Female,F,15231,1099908,1384.8,0.013847521792731755
NA,2007,2007,68 years,68,Male,M,20371,968187,2104,0.021040356873207346
NA,2007,2007,69 years,69,Female,F,16405,1075855,1524.8,0.015248337368883353
NA,2007,2007,69 years,69,Male,M,21406,931531,2297.9,0.02297937481415004
NA,2007,2007,70 years,70,Female,F,16819,1003987,1675.2,0.01675220894294448
NA,2007,2007,70 years,70,Male,M,21522,856729,2512.1,0.025121129318606
NA,2007,2007,71 years,71,Female,F,17972,990705,1814.1,0.018140617035343518
NA,2007,2007,71 years,71,Male,M,22715,836079,2716.8,0.027168485274716863
NA,2007,2007,72 years,72,Female,F,19752,983890,2007.5,0.020075414934596348
NA,2007,2007,72 years,72,Male,M,23861,815065,2927.5,0.029274965800273597
NA,2007,2007,73 years,73,Female,F,20062,899567,2230.2,0.022301840774505956
NA,2007,2007,73 years,73,Male,M,24272,734155,3306.1,0.03306113831547834
NA,2007,2007,74 years,74,Female,F,21790,892848,2440.5,0.024405049907711054
NA,2007,2007,74 years,74,Male,M,25482,715467,3561.6,0.03561589842718113
NA,2007,2007,75 years,75,Female,F,23853,870058,2741.5,0.027415413685064675
NA,2007,2007,75 years,75,Male,M,27202,683039,3982.5,0.039824958750525226
NA,2007,2007,76 years,76,Female,F,25738,866442,2970.5,0.029705392859533587
NA,2007,2007,76 years,76,Male,M,28631,668782,4281.1,0.042810661770203144
NA,2007,2007,77 years,77,Female,F,27948,869410,3214.6,0.03214593804994192
NA,2007,2007,77 years,77,Male,M,30303,652493,4644.2,0.04644187753738354
NA,2007,2007,78 years,78,Female,F,29593,815742,3627.7,0.03627740143329631
NA,2007,2007,78 years,78,Male,M,30986,599072,5172.3,0.051723332086961164
NA,2007,2007,79 years,79,Female,F,32228,803572,4010.6,0.04010592703578522
NA,2007,2007,79 years,79,Male,M,32547,571753,5692.5,0.056924930870498276
NA,2007,2007,80 years,80,Female,F,34090,765528,4453.1,0.04453135613589575
NA,2007,2007,80 years,80,Male,M,33696,527247,6390.9,0.06390932523086902
NA,2007,2007,81 years,81,Female,F,36468,732857,4976.1,0.049761413208852474
NA,2007,2007,81 years,81,Male,M,34094,483736,7048.1,0.07048059271999603
NA,2007,2007,82 years,82,Female,F,39400,710665,5544.1,0.05544103058403045
NA,2007,2007,82 years,82,Male,M,34585,448157,7717.2,0.07717161619700239
NA,2007,2007,83 years,83,Female,F,40894,661644,6180.7,0.0618066513109769
NA,2007,2007,83 years,83,Male,M,34565,403576,8564.7,0.0856468174519793
NA,2007,2007,84 years,84,Female,F,41667,598573,6961.1,0.06961055710832263
NA,2007,2007,84 years,84,Male,M,34194,355093,9629.6,0.09629589994733774
NA,2008,2008,< 1 year,0,Female,F,12390,2022889,612.5,0.006124903541420216
NA,2008,2008,< 1 year,0,Male,M,15669,2109846,742.7,0.007426608387531602
NA,2008,2008,1 year,1,Female,F,866,2005602,43.2,4.317905546564074e-4
NA,2008,2008,1 year,1,Male,M,1101,2095154,52.5,5.254983643207135e-4
NA,2008,2008,2 years,2,Female,F,490,1957878,25,2.5027095661731734e-4
NA,2008,2008,2 years,2,Male,M,679,2046268,33.2,3.3182359299954847e-4
NA,2008,2008,3 years,3,Female,F,376,1952383,19.3,1.9258516387409642e-4
NA,2008,2008,3 years,3,Male,M,520,2039937,25.5,2.549098329997446e-4
NA,2008,2008,4 years,4,Female,F,305,1975431,15.4,1.5439668609027599e-4
NA,2008,2008,4 years,4,Male,M,393,2065739,19,1.9024668653687616e-4
NA,2008,2008,5 years,5,Female,F,254,1968133,12.9,1.2905631885650005e-4
NA,2008,2008,5 years,5,Male,M,314,2056164,15.3,1.5271155413673228e-4
NA,2008,2008,6 years,6,Female,F,227,1953618,11.6,1.161946706060243e-4
NA,2008,2008,6 years,6,Male,M,270,2034499,13.3,1.3271080496967557e-4
NA,2008,2008,7 years,7,Female,F,216,1995829,10.8,1.082257047071668e-4
NA,2008,2008,7 years,7,Male,M,282,2077462,13.6,1.3574255509848075e-4
NA,2008,2008,8 years,8,Female,F,208,1919626,10.8,1.0835443987526737e-4
NA,2008,2008,8 years,8,Male,M,281,2010918,14,1.3973717476296896e-4
NA,2008,2008,9 years,9,Female,F,201,1911282,10.5,1.0516501489576107e-4
NA,2008,2008,9 years,9,Male,M,249,2002071,12.4,1.243712136083086e-4
NA,2008,2008,10 years,10,Female,F,210,1999441,10.5,1.0502935570491953e-4
NA,2008,2008,10 years,10,Male,M,274,2094239,13.1,1.3083511480781326e-4
NA,2008,2008,11 years,11,Female,F,237,1982889,12,1.195225753937815e-4
NA,2008,2008,11 years,11,Male,M,269,2072499,13,1.29794996282266e-4
NA,2008,2008,12 years,12,Female,F,222,2031304,10.9,1.0928940227558259e-4
NA,2008,2008,12 years,12,Male,M,347,2128173,16.3,1.6305065424662373e-4
NA,2008,2008,13 years,13,Female,F,260,2048464,12.7,1.2692436869771694e-4
NA,2008,2008,13 years,13,Male,M,439,2151552,20.4,2.0403875899815575e-4
NA,2008,2008,14 years,14,Female,F,336,2046376,16.4,1.6419269967982424e-4
NA,2008,2008,14 years,14,Male,M,555,2151718,25.8,2.579334280793301e-4
NA,2008,2008,15 years,15,Female,F,467,2101218,22.2,2.2225204619415976e-4
NA,2008,2008,15 years,15,Male,M,836,2217764,37.7,3.769562496280037e-4
NA,2008,2008,16 years,16,Female,F,573,2147828,26.7,2.667811388993905e-4
NA,2008,2008,16 years,16,Male,M,1258,2263348,55.6,5.558137767590313e-4
NA,2008,2008,17 years,17,Female,F,681,2167548,31.4,3.141798935940519e-4
NA,2008,2008,17 years,17,Male,M,1718,2299512,74.7,7.471150400606738e-4
NA,2008,2008,18 years,18,Female,F,844,2230353,37.8,3.784154346867962e-4
NA,2008,2008,18 years,18,Male,M,2433,2357770,103.2,0.0010319072683086137
NA,2008,2008,19 years,19,Female,F,884,2158201,41,4.0960040329885865e-4
NA,2008,2008,19 years,19,Male,M,2713,2267338,119.7,0.0011965573725664193
NA,2008,2008,20 years,20,Female,F,905,2099954,43.1,4.309618210684615e-4
NA,2008,2008,20 years,20,Male,M,2879,2203034,130.7,0.0013068341205809805
NA,2008,2008,21 years,21,Female,F,940,2075396,45.3,4.529256103413517e-4
NA,2008,2008,21 years,21,Male,M,3008,2176554,138.2,0.0013820010897960722
NA,2008,2008,22 years,22,Female,F,952,2062511,46.2,4.6157329585151305e-4
NA,2008,2008,22 years,22,Male,M,3121,2170281,143.8,0.0014380626287563685
NA,2008,2008,23 years,23,Female,F,963,2068397,46.6,4.655779330563717e-4
NA,2008,2008,23 years,23,Male,M,3049,2169035,140.6,0.0014056942372990754
NA,2008,2008,24 years,24,Female,F,962,2033308,47.3,4.731206487162791e-4
NA,2008,2008,24 years,24,Male,M,3012,2122142,141.9,0.001419320667514238
NA,2008,2008,25 years,25,Female,F,1086,2084941,52.1,5.20878048827281e-4
NA,2008,2008,25 years,25,Male,M,3055,2161269,141.4,0.0014135214080246373
NA,2008,2008,26 years,26,Female,F,1096,2087875,52.5,5.24935640304137e-4
NA,2008,2008,26 years,26,Male,M,2927,2118708,138.2,0.0013815023117862396
NA,2008,2008,27 years,27,Female,F,1149,2141001,53.7,5.366648591009532e-4
NA,2008,2008,27 years,27,Male,M,3003,2124164,141.4,0.0014137326496447545
NA,2008,2008,28 years,28,Female,F,1224,2106335,58.1,5.811041453519976e-4
NA,2008,2008,28 years,28,Male,M,3042,2109285,144.2,0.0014421948669809913
NA,2008,2008,29 years,29,Female,F,1231,1973380,62.4,6.238028154739583e-4
NA,2008,2008,29 years,29,Male,M,2973,1995710,149,0.0014896953966257623
NA,2008,2008,30 years,30,Female,F,1256,1964887,63.9,6.392225099967581e-4
NA,2008,2008,30 years,30,Male,M,2979,2005304,148.6,0.0014855602941000468
NA,2008,2008,31 years,31,Female,F,1318,1909543,69,6.902175023029071e-4
NA,2008,2008,31 years,31,Male,M,2872,1918551,149.7,0.0014969630726522256
NA,2008,2008,32 years,32,Female,F,1365,1900958,71.8,7.180589997254016e-4
NA,2008,2008,32 years,32,Male,M,2815,1906803,147.6,0.0014762930412842857
NA,2008,2008,33 years,33,Female,F,1374,1952623,70.4,7.036688597850173e-4
NA,2008,2008,33 years,33,Male,M,2993,1954630,153.1,0.0015312360907179365
NA,2008,2008,34 years,34,Female,F,1541,1897868,81.2,8.119637403655049e-4
NA,2008,2008,34 years,34,Male,M,2976,1893638,157.2,0.0015715780946516705
NA,2008,2008,35 years,35,Female,F,1794,1956588,91.7,9.169022809094199e-4
NA,2008,2008,35 years,35,Male,M,3157,1951453,161.8,0.001617768913727361
NA,2008,2008,36 years,36,Female,F,1886,2047585,92.1,9.210850831589409e-4
NA,2008,2008,36 years,36,Male,M,3476,2036234,170.7,0.0017070729591982061
NA,2008,2008,37 years,37,Female,F,2213,2159900,102.5,0.0010245844715033104
NA,2008,2008,37 years,37,Male,M,4030,2131773,189,0.0018904451834224375
NA,2008,2008,38 years,38,Female,F,2350,2192623,107.2,0.0010717756768947513
NA,2008,2008,38 years,38,Male,M,4227,2189534,193.1,0.0019305477786597514
NA,2008,2008,39 years,39,Female,F,2517,2081113,120.9,0.0012094489823474266
NA,2008,2008,39 years,39,Male,M,4214,2070660,203.5,0.002035099919832324
NA,2008,2008,40 years,40,Female,F,2795,2043855,136.8,0.0013675138402675336
NA,2008,2008,40 years,40,Male,M,4421,2021855,218.7,0.0021866058644165877
NA,2008,2008,41 years,41,Female,F,3099,2058913,150.5,0.001505163161338046
NA,2008,2008,41 years,41,Male,M,5027,2031178,247.5,0.00247491849557252
NA,2008,2008,42 years,42,Female,F,3433,2109888,162.7,0.0016271005854339188
NA,2008,2008,42 years,42,Male,M,5588,2089575,267.4,0.0026742280128734313
NA,2008,2008,43 years,43,Female,F,3983,2259139,176.3,0.0017630610599878981
NA,2008,2008,43 years,43,Male,M,6339,2236079,283.5,0.0028348730076173515
NA,2008,2008,44 years,44,Female,F,4614,2286129,201.8,0.0020182588121667676
NA,2008,2008,44 years,44,Male,M,7207,2238412,322,0.0032196932468196203
NA,2008,2008,45 years,45,Female,F,4987,2280805,218.7,0.0021865087107402867
NA,2008,2008,45 years,45,Male,M,7782,2218446,350.8,0.003507860908041034
NA,2008,2008,46 years,46,Female,F,5470,2295486,238.3,0.0023829376437059517
NA,2008,2008,46 years,46,Male,M,8644,2245998,384.9,0.0038486231955682953
NA,2008,2008,47 years,47,Female,F,6063,2334953,259.7,0.0025966261419394735
NA,2008,2008,47 years,47,Male,M,9564,2271170,421.1,0.004211045408313777
NA,2008,2008,48 years,48,Female,F,6458,2360935,273.5,0.0027353569666255105
NA,2008,2008,48 years,48,Male,M,10237,2312020,442.8,0.004427729863928513
NA,2008,2008,49 years,49,Female,F,7100,2284804,310.7,0.0031074875569195434
NA,2008,2008,49 years,49,Male,M,11112,2216356,501.4,0.005013634993656254
NA,2008,2008,50 years,50,Female,F,7579,2273904,333.3,0.0033330342881669585
NA,2008,2008,50 years,50,Male,M,12002,2197224,546.2,0.005462347034257772
NA,2008,2008,51 years,51,Female,F,7917,2274367,348.1,0.0034809685508099615
NA,2008,2008,51 years,51,Male,M,12824,2189639,585.7,0.00585667317763339
